Volcano Number,Volcano Name,VEI,Eruption Category,Latitude,Longitude,Country,Recoded Volcano Type,Region,Recoded Dominant Rock Type,Tectonic Setting,Elevation (m)
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,1.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,1.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,3.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,1.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,1.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,1.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,3.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,3.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,2.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,3.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,3.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,5.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Uncertain Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Discredited Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,5.0,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
211060,Etna,,Confirmed Eruption,37.748,14.999,Italy,Stratovolcano,Mediterranean and Western Asia,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),3320
284090,Izu-Torishima,2.0,Uncertain Eruption,30.484,140.303,Japan,Stratovolcano,"Japan, Taiwan, Marianas",Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km),394
284090,Izu-Torishima,2.0,Confirmed Eruption,30.484,140.303,Japan,Stratovolcano,"Japan, Taiwan, Marianas",Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km),394
284090,Izu-Torishima,2.0,Confirmed Eruption,30.484,140.303,Japan,Stratovolcano,"Japan, Taiwan, Marianas",Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km),394
